respondent_id,xyz_vaccine,sesaonal_vaccine
30303,0.589403582,0.926341318
30304,0.64834173,0.150075407
30305,0.902459801,0.075379805
30306,0.926093782,0.121400067
30307,0.835550476,0.876808892
30308,0.636316,0.124832817
30309,0.963829254,0.143126515
30310,0.879171682,0.766772567
30311,0.114712309,0.107389719
30312,0.925307667,0.170058654
30313,0.386039555,0.159829996
30314,0.059579233,0.047778238
30315,0.108841419,0.04868966
30316,0.518979478,0.243249179
30317,0.916405925,0.057773458
30318,0.691354263,0.103101586
30319,0.86645852,0.081536103
30320,0.898698827,0.553190978
30321,0.103257088,0.145488112
30322,0.106972609,0.112162435
30323,0.718648977,0.434565997
30324,0.222753098,0.063782674
30325,0.113288895,0.121793646
30326,0.250606853,0.104701913
30327,0.931127314,0.100806603
30328,0.88083656,0.110020307
30329,0.077280571,0.080158996
30330,0.179089943,0.074410658
30331,0.77099953,0.201726643
30332,0.081399963,0.100076497
30333,0.153464478,0.073973294
30334,0.728684208,0.116707526
30335,0.814113792,0.19189375
30336,0.138408782,0.061971097
30337,0.926836636,0.864124022
30338,0.832400966,0.267908239
30339,0.363444215,0.431317445
30340,0.361678903,0.128708831
30341,0.321299026,0.27645174
30342,0.656366907,0.602647023
30343,0.554839337,0.029891907
30344,0.863560599,0.922366798
30345,0.184851022,0.080155539
30346,0.170279854,0.130254861
30347,0.378576983,0.161393151
30348,0.165546823,0.086602095
30349,0.852653397,0.259071442
30350,0.394771602,0.467403211
30351,0.160569325,0.090902385
30352,0.346057927,0.15650226
30353,0.306519058,0.427514268
30354,0.169228793,0.132132981
30355,0.111880437,0.105829201
30356,0.068578147,0.096368858
30357,0.095208523,0.117610644
30358,0.880797741,0.864384947
30359,0.239048775,0.141023744
30360,0.941062979,0.493289451
30361,0.393915681,0.061807511
30362,0.590280142,0.166818482
30363,0.20182831,0.130029193
30364,0.802461685,0.149137955
30365,0.56751255,0.072056734
30366,0.376965764,0.089930327
30367,0.915882319,0.787406032
30368,0.064397232,0.037117373
30369,0.052537639,0.066832777
30370,0.925955866,0.796898592
30371,0.272248629,0.175133351
30372,0.283657987,0.189185641
30373,0.194944981,0.119254363
30374,0.802678494,0.227143874
30375,0.337549435,0.122639534
30376,0.188018797,0.345352842
30377,0.218035554,0.099180693
30378,0.938745639,0.976835434
30379,0.967623786,0.654907524
30380,0.563299534,0.09965728
30381,0.128865948,0.195416409
30382,0.906695695,0.368563522
30383,0.777334179,0.263390189
30384,0.201436569,0.151251739
30385,0.459715271,0.396078912
30386,0.782012412,0.625711504
30387,0.95375071,0.564947624
30388,0.078807465,0.064441071
30389,0.614520992,0.265302272
30390,0.526432149,0.239968587
30391,0.896176454,0.837268673
30392,0.391988463,0.332815934
30393,0.178599273,0.062519598
30394,0.167441741,0.098899467
30395,0.039278333,0.04279922
30396,0.211100449,0.148362708
30397,0.169321822,0.14548779
30398,0.855798615,0.90698389
30399,0.334822085,0.374080353
30400,0.332119799,0.104085391
30401,0.270854229,0.046162247
30402,0.401522775,0.098375626
30403,0.839905676,0.127741854
30404,0.88000795,0.096548236
30405,0.13092265,0.129092206
30406,0.296837773,0.135023901
30407,0.058718818,0.079610301
30408,0.128270638,0.068519107
30409,0.83837178,0.313694277
30410,0.693497634,0.149281803
30411,0.835570696,0.212981586
30412,0.484869201,0.70364105
30413,0.179223125,0.097337526
30414,0.059864642,0.106119419
30415,0.826254409,0.250505555
30416,0.087684376,0.101056602
30417,0.209298231,0.108955166
30418,0.109092796,0.110375308
30419,0.13259906,0.047629436
30420,0.378030742,0.055723907
30421,0.346546581,0.337609581
30422,0.150161282,0.12914513
30423,0.824131108,0.121769148
30424,0.055098831,0.066925775
30425,0.91492793,0.974699177
30426,0.909007193,0.867832241
30427,0.763012625,0.455361291
30428,0.614151457,0.190445963
30429,0.723179241,0.115485036
30430,0.856895691,0.188467656
30431,0.117090482,0.061962133
30432,0.606391851,0.143830399
30433,0.078754859,0.140885571
30434,0.411831305,0.08554829
30435,0.148434384,0.144632758
30436,0.15983947,0.049472449
30437,0.878796574,0.930047151
30438,0.422386355,0.152613661
30439,0.335767399,0.170963049
30440,0.871361755,0.752648921
30441,0.676621731,0.661788248
30442,0.607407157,0.560168353
30443,0.765512995,0.065642889
30444,0.114951489,0.131317904
30445,0.941141836,0.249810023
30446,0.106359829,0.093350663
30447,0.836036425,0.131801385
30448,0.234497456,0.032765998
30449,0.400539062,0.136504495
30450,0.711414049,0.286559414
30451,0.362227972,0.14337134
30452,0.245897321,0.053741264
30453,0.188144966,0.117572176
30454,0.302346899,0.053587051
30455,0.285500342,0.487375208
30456,0.568160694,0.200658896
30457,0.145708838,0.146171757
30458,0.555719545,0.145575285
30459,0.124429647,0.086645787
30460,0.68551172,0.412961076
30461,0.823419352,0.059946101
30462,0.142072267,0.059076272
30463,0.258346782,0.105332303
30464,0.730939907,0.310734022
30465,0.656356077,0.064801815
30466,0.185728301,0.166361189
30467,0.061726506,0.08313927
30468,0.11100407,0.065338767
30469,0.263978701,0.071011589
30470,0.082313222,0.085404249
30471,0.630665749,0.286526232
30472,0.079128378,0.087811198
30473,0.151141434,0.157247788
30474,0.465448084,0.071210184
30475,0.11563151,0.118196897
30476,0.560065523,0.123448211
30477,0.360832268,0.051564923
30478,0.678151814,0.226194923
30479,0.858729295,0.971030739
30480,0.506108543,0.109128353
30481,0.6049754,0.060283697
30482,0.439293873,0.173621559
30483,0.148396139,0.045637883
30484,0.474631778,0.098983073
30485,0.816454554,0.029593894
30486,0.752114034,0.068059566
30487,0.872926881,0.252692044
30488,0.470076632,0.159368921
30489,0.131401438,0.161745221
30490,0.582442306,0.443920166
30491,0.457595645,0.173071237
30492,0.164548702,0.070103639
30493,0.555684344,0.149222757
30494,0.124479598,0.04489404
30495,0.349439505,0.094638542
30496,0.328575316,0.128916554
30497,0.687223262,0.111032381
30498,0.222520767,0.18805803
30499,0.907544277,0.816511328
30500,0.125215257,0.060196864
30501,0.703675061,0.153616361
30502,0.724398668,0.079640985
30503,0.299046052,0.330256302
30504,0.618517428,0.161754104
30505,0.452791669,0.339454065
30506,0.861806867,0.064708413
30507,0.145364084,0.571610088
30508,0.907141017,0.84094709
30509,0.545829393,0.057282961
30510,0.125944318,0.202671623
30511,0.220691161,0.254483769
30512,0.177580476,0.086419922
30513,0.135087967,0.150353066
30514,0.526131912,0.697890104
30515,0.531811591,0.174621119
30516,0.284579545,0.141821096
30517,0.233638985,0.098654665
30518,0.227237756,0.119083013
30519,0.856945249,0.174652492
30520,0.151243775,0.045380451
30521,0.126983898,0.12650968
30522,0.917963366,0.915615943
30523,0.934410335,0.849645138
30524,0.236321816,0.060342314
30525,0.934272935,0.941880638
30526,0.143788858,0.236828651
30527,0.191119187,0.411458962
30528,0.75693155,0.044245244
30529,0.806231393,0.268500818
30530,0.771405382,0.118914811
30531,0.623637498,0.076105464
30532,0.114664562,0.079111491
30533,0.294763912,0.098527376
30534,0.934135796,0.668807257
30535,0.052235063,0.033500548
30536,0.883619086,0.707018088
30537,0.749518669,0.103108592
30538,0.10255601,0.072214127
30539,0.929809731,0.187764885
30540,0.655424836,0.056480277
30541,0.847657483,0.920010145
30542,0.161239395,0.649406621
30543,0.925611347,0.940116914
30544,0.093719857,0.095103542
30545,0.099272538,0.130374708
30546,0.910894179,0.159586507
30547,0.599310377,0.048544052
30548,0.897586202,0.074466995
30549,0.56174566,0.320990704
30550,0.218850093,0.087772866
30551,0.686855584,0.070511598
30552,0.943463527,0.117955104
30553,0.329115096,0.109207935
30554,0.120545894,0.155753622
30555,0.170692868,0.118185583
30556,0.210721737,0.053324532
30557,0.720250349,0.094509538
30558,0.921939927,0.090927924
30559,0.821716975,0.321860168
30560,0.087304704,0.169856105
30561,0.474992193,0.146268955
30562,0.043148089,0.043697127
30563,0.843341876,0.22667167
30564,0.898537936,0.027661781
30565,0.110199519,0.095964126
30566,0.143102462,0.158261921
30567,0.822956479,0.52660238
30568,0.792746049,0.773354416
30569,0.156537411,0.06710965
30570,0.253347601,0.039838473
30571,0.842021727,0.031068282
30572,0.5,0.031363246
30573,0.567443131,0.121751239
30574,0.190931824,0.121553713
30575,0.230690997,0.101388282
30576,0.072532181,0.055799819
30577,0.15325439,0.136794063
30578,0.237991034,0.154161627
30579,0.354041895,0.179627778
30580,0.061337978,0.09005059
30581,0.796024133,0.142081222
30582,0.162695334,0.094084367
30583,0.229965274,0.156071457
30584,0.142825833,0.06622694
30585,0.954266815,0.101184542
30586,0.426654385,0.55151188
30587,0.779669829,0.286324525
30588,0.319232266,0.061496694
30589,0.316589231,0.231184423
30590,0.327591561,0.061784542
30591,0.566522222,0.063974896
30592,0.904370414,0.674634992
30593,0.115995115,0.112711557
30594,0.224530198,0.053110949
30595,0.156187356,0.134215604
30596,0.916421357,0.084681616
30597,0.162221278,0.118418719
30598,0.230393077,0.176455059
30599,0.061620343,0.094071028
30600,0.695141252,0.269226051
30601,0.766363569,0.027619192
30602,0.877715389,0.025493887
30603,0.257267713,0.126634361
30604,0.231683028,0.206286814
30605,0.422782067,0.09599534
30606,0.126938365,0.10473732
30607,0.551515433,0.151480226
30608,0.079737087,0.023765298
30609,0.839133864,0.715198712
30610,0.15979669,0.116079919
30611,0.111280605,0.079341966
30612,0.093821563,0.091889449
30613,0.664299946,0.393196867
30614,0.884857772,0.387910784
30615,0.196619677,0.077133841
30616,0.082029756,0.104787555
30617,0.361022511,0.245421959
30618,0.71420505,0.236907272
30619,0.055716676,0.128883838
30620,0.937000991,0.152709267
30621,0.240412996,0.05452477
30622,0.121155253,0.137004305
30623,0.920135919,0.055076855
30624,0.856308103,0.044611075
30625,0.733653727,0.018169662
30626,0.933582523,0.096663363
30627,0.33971768,0.102668723
30628,0.604029827,0.03804788
30629,0.624999978,0.114629957
30630,0.217007727,0.10544267
30631,0.672933023,0.092137567
30632,0.209039691,0.171148837
30633,0.84016949,0.615146125
30634,0.038983933,0.05285887
30635,0.100032891,0.115412926
30636,0.38728655,0.379182915
30637,0.274273174,0.113805224
30638,0.716529241,0.285217332
30639,0.415099511,0.098803839
30640,0.244021126,0.045462963
30641,0.686137753,0.132495526
30642,0.075544989,0.034202072
30643,0.896814925,0.832733849
30644,0.053136642,0.08078934
30645,0.275705554,0.081989077
30646,0.609657616,0.165107712
30647,0.810780896,0.85266813
30648,0.507595363,0.07282423
30649,0.555152198,0.061320279
30650,0.155948252,0.078511235
30651,0.908224202,0.095622468
30652,0.552720447,0.132266299
30653,0.512426371,0.354532792
30654,0.699025353,0.099882779
30655,0.174000999,0.103859653
30656,0.102472842,0.056337188
30657,0.148385995,0.092547791
30658,0.193053726,0.135026645
30659,0.714911682,0.128623679
30660,0.165767023,0.064653835
30661,0.890091441,0.065371906
30662,0.295794517,0.137370492
30663,0.571059207,0.160444529
30664,0.33225761,0.191644305
30665,0.303659582,0.125490161
30666,0.176698038,0.060100554
30667,0.978014264,0.095977942
30668,0.254825316,0.118086112
30669,0.111335825,0.081238535
30670,0.483022769,0.114657296
30671,0.130185551,0.123315923
30672,0.81381784,0.151629846
30673,0.393684148,0.084749039
30674,0.489970395,0.16133458
30675,0.381646837,0.121018127
30676,0.313194439,0.168495933
30677,0.272457273,0.257238337
30678,0.933846591,0.88224174
30679,0.611076056,0.032604175
30680,0.928008668,0.963232282
30681,0.575569381,0.387346371
30682,0.338950521,0.072916539
30683,0.770284173,0.183635984
30684,0.127904566,0.077702995
30685,0.598908262,0.102259363
30686,0.449180643,0.804827289
30687,0.143634149,0.109913174
30688,0.748043386,0.118672675
30689,0.423983679,0.163276944
30690,0.830589194,0.100274858
30691,0.475957318,0.088833628
30692,0.793269592,0.43011838
30693,0.191336398,0.088638004
30694,0.487886558,0.124136911
30695,0.871181988,0.827259621
30696,0.243211408,0.143001982
30697,0.145522851,0.122457248
30698,0.171336313,0.096707051
30699,0.428255011,0.169994722
30700,0.701524371,0.510406303
30701,0.740777463,0.344976968
30702,0.909057061,0.066336832
30703,0.953143295,0.149509664
30704,0.181322541,0.152484712
30705,0.148898861,0.044413294
30706,0.288767601,0.082512869
30707,0.595217404,0.151966281
30708,0.119783523,0.071907682
30709,0.968531605,0.630659552
30710,0.891358836,0.941725074
30711,0.137409721,0.093524337
30712,0.112383316,0.075049756
30713,0.929866998,0.95037403
30714,0.790446979,0.608565848
30715,0.283363934,0.052293856
30716,0.899560742,0.081818665
30717,0.556274735,0.136189903
30718,0.595242255,0.100333141
30719,0.100795558,0.055752427
30720,0.198140646,0.107398864
30721,0.120218568,0.108525114
30722,0.092691661,0.108183022
30723,0.920357188,0.205222672
30724,0.895501777,0.059667979
30725,0.959820227,0.142247338
30726,0.233228678,0.114050337
30727,0.91069309,0.585169754
30728,0.880955476,0.877568671
30729,0.096551458,0.136118704
30730,0.82180713,0.073457924
30731,0.845158499,0.942619105
30732,0.388646162,0.226423655
30733,0.814271967,0.362548178
30734,0.714087444,0.1279494
30735,0.918922474,0.07332681
30736,0.878121556,0.848399928
30737,0.0317005,0.07023934
30738,0.071848208,0.079379617
30739,0.257658718,0.040488234
30740,0.216878412,0.093420932
30741,0.383311408,0.152910356
30742,0.063045624,0.126095955
30743,0.200416099,0.109964628
30744,0.131900855,0.134213524
30745,0.92762524,0.050833211
30746,0.463574905,0.153307904
30747,0.101099026,0.14483851
30748,0.654015489,0.071405919
30749,0.101712449,0.118507127
30750,0.200999267,0.081266035
30751,0.243297511,0.114214345
30752,0.52008167,0.301601332
30753,0.967768262,0.093245978
30754,0.850827115,0.556543143
30755,0.28647346,0.05823868
30756,0.599350071,0.093137111
30757,0.831521553,0.083078884
30758,0.168297992,0.073979628
30759,0.929987916,0.100562562
30760,0.516829589,0.160104045
30761,0.817670623,0.970607943
30762,0.773166211,0.428485493
30763,0.437473454,0.229985301
30764,0.166793581,0.118983487
30765,0.817273151,0.872735632
30766,0.694012949,0.128972346
30767,0.295138338,0.153501154
30768,0.303387841,0.068258854
30769,0.641267217,0.479422703
30770,0.233125771,0.110005393
30771,0.950196155,0.200160521
30772,0.880833927,0.075945604
30773,0.181195599,0.14242651
30774,0.411905412,0.122411433
30775,0.319144183,0.122199356
30776,0.091884268,0.058602628
30777,0.567471797,0.157161696
30778,0.889527324,0.234885224
30779,0.814035073,0.111438544
30780,0.078404844,0.07828739
30781,0.118172711,0.101481768
30782,0.788763654,0.113888123
30783,0.072080995,0.079244326
30784,0.5,0.254785212
30785,0.666525384,0.363955506
30786,0.072757535,0.098193888
30787,0.71408414,0.555107348
30788,0.141742867,0.30538397
30789,0.546427317,0.084727136
30790,0.115736494,0.0702399
30791,0.480234288,0.025347153
30792,0.834759179,0.350809424
30793,0.234038528,0.161757761
30794,0.122417364,0.133416921
30795,0.447590931,0.268106895
30796,0.915424263,0.534572431
30797,0.224966607,0.110716639
30798,0.139553297,0.081270708
30799,0.203144443,0.119627854
30800,0.783323501,0.611735505
30801,0.074575784,0.06734704
30802,0.318844428,0.132966597
30803,0.729560129,0.043566988
30804,0.879963769,0.044250751
30805,0.54435387,0.199265336
30806,0.338785978,0.064133598
30807,0.176842291,0.146840804
30808,0.200080632,0.129491495
30809,0.639141963,0.0694605
30810,0.328396126,0.812153442
30811,0.820378002,0.610844506
30812,0.097541254,0.122953392
30813,0.36591821,0.084174726
30814,0.902553115,0.856634744
30815,0.879616799,0.040523407
30816,0.362219003,0.08947234
30817,0.905443107,0.121592842
30818,0.932660842,0.072900988
30819,0.794097623,0.050924373
30820,0.100197696,0.120834055
30821,0.681884037,0.06138289
30822,0.872826004,0.093063263
30823,0.066482642,0.061227496
30824,0.560120989,0.433360108
30825,0.070662226,0.088043192
30826,0.632701712,0.401543084
30827,0.261667329,0.187355915
30828,0.216350391,0.195122247
30829,0.187737927,0.097104302
30830,0.581956886,0.282912768
30831,0.289242343,0.087286573
30832,0.069148174,0.054996403
30833,0.206206153,0.131953464
30834,0.275069201,0.15528996
